clid	venue	lon	lat	cat	user	year	doy	dow	hour	txt
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	beyonskeez	2014	152	0	4	I'm at Local Bar + Kitchen - (Pittsburgh, PA) w/ 2 others
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	featherb00	2014	158	6	3	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	PCTravels	2014	185	5	16	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	ronniemanzini	2014	188	1	20	I'm at Local Bar + Kitchen - w/
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	MyHomie_Mahoney	2014	193	6	16	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Silent_Jon	2014	206	5	22	I'm at Local Bar + Kitchen - w/
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Silent_Jon	2014	215	0	18	I'm at Local Bar + Kitchen - in Pittsburgh, PA w/
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	CSchliffka	2014	221	6	5	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	wwjco	2014	247	4	2	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	gurujonah	2014	285	0	16	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	sonic13oom	2014	340	6	3	I'm at Local Bar + Kitchen - in Pittsburgh, PA w/
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	BAVars914	2015	1	4	3	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	DConMan	2015	16	5	0	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	gurujonah	2015	18	0	16	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Bensia3	2015	39	0	21	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Bensia3	2015	53	0	4	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Joe231k	2015	60	0	17	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	debrodger11	2015	73	6	23	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	JIMDbGraner	2015	74	0	3	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Thea_Mae	2015	220	6	20	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	SharkDavis	2015	233	5	22	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	lisarec	2015	277	0	15	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	kristianaaaaaa_	2015	277	0	15	I'm at Local Bar + Kitchen - in Pittsburgh, PA w/
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	JaSmine_withaS	2015	304	6	4	I'm at Local Bar + Kitchen - in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	remingtonbrooks	2014	103	0	3	Just posted a photo Local Bar + Kitchen
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	remingtonbrooks	2014	103	0	4	Just posted a photo Local Bar + Kitchen
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	meglynnjohnson	2014	360	5	22	Just posted a photo Local Bar + Kitchen
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	CraigHatok	2015	81	0	4	Just posted a photo Local Bar + Kitchen
2	sals pizza	-79.9844	40.4288	Pizza Place {4bf58dd8d48988d1ca941735}	Twism44	2014	331	4	7	I'm at sals pizza in Pittsburgh, PA
2	sals pizza	-79.9844	40.4288	Pizza Place {4bf58dd8d48988d1ca941735}	Twism44	2014	331	4	7	I'm at sals pizza in Pittsburgh, PA
2	South Side Fountain	-79.9658	40.4278	Hot Spring {4bf58dd8d48988d160941735}	JasonSudbury	2014	183	3	20	I'm at South Side Fountain w/
2	South Side Fountain	-79.9658	40.4278	Hot Spring {4bf58dd8d48988d160941735}	meganguza	2015	194	1	21	I'm at South Side Fountain in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	mikebarbaro	2014	68	0	2	I'm at Twelve on Carson (Pittsburgh, PA)
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	victoriaxrenee	2014	75	0	4	I'm at Twelve on Carson (Pittsburgh, PA)
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	beyonskeez	2014	95	6	2	I'm at Twelve on Carson (Pittsburgh, PA)
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	IPhillyBoy2011	2014	100	4	3	I'm at Twelve on Carson w/
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	BurghJacks	2014	117	0	1	I'm at Twelve on Carson (Pittsburgh, PA)
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	JBrent1911	2014	144	6	2	I'm at Twelve on Carson w/
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	djscar412	2014	146	1	0	I'm at Twelve on Carson (Pittsburgh, PA)
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	JBrent1911	2014	158	6	4	I'm at Twelve on Carson (Pittsburgh, PA)
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	ChristiKusic	2014	343	2	4	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	SNova252	2015	19	1	5	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	Bkd4691	2015	67	0	2	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	elysemarguerite	2015	67	0	5	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	ChristiKusic	2015	73	6	21	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	acetwo2k5	2015	85	4	3	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	djshane	2015	194	1	5	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	djgonzoWNCI	2015	296	5	5	I'm at Twelve on Carson in Pittsburgh, PA
2	Twelve on Carson	-79.9854	40.4288	Bar {4bf58dd8d48988d116941735}	H0tNFun	2015	305	0	3	I'm at Twelve on Carson in Pittsburgh, PA
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	mikebarbaro	2014	24	5	20	I'm at South Side (Pittsburgh, PA)
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	joncmu	2014	40	0	22	I'm at South Side (Pittsburgh, PA)
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	philsy28	2014	42	2	20	I'm at South Side (Pittsburgh, PA)
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	mikebarbaro	2014	44	4	17	I'm at South Side (Pittsburgh, PA)
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	SilkQuilt	2014	172	6	23	Just posted a photo South Side
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	JoshLouie	2015	120	4	13	Just posted a photo South Side, Pittsburgh, Pennsylvania
2	South Side	-79.9802	40.4287	Farmers Market {4bf58dd8d48988d1fa941735}	CptnD	2015	180	1	19	Just posted a photo South Side, Pittsburgh, Pennsylvania
2	Tiki Lounge	-79.9774	40.4286	Bar {4bf58dd8d48988d116941735}	DeadheadRum	2014	185	5	1	Just posted a photo Tiki Lounge
2	Tiki Lounge	-79.9774	40.4286	Bar {4bf58dd8d48988d116941735}	DeadheadRum	2014	185	5	2	Just posted a photo Tiki Lounge
2	Commonwealth Press	-79.9778	40.4286	Boutique {4bf58dd8d48988d104951735}	kerryleemay	2015	161	3	22	I'm at Commonwealth Press - in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	sophiajbrooks	2014	327	0	7	Just posted a photo The Cheesecake Factory
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	maxvolkguitar	2014	338	4	22	Just posted a photo The Cheesecake Factory
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	cariiiissa	2014	23	4	21	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	mgeeezyy	2014	26	0	20	I'm at The Factory (Pittsburgh, PA) w/ 2 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	pghsweetie	2014	47	0	22	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	philsy28	2014	48	1	17	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	Faisal_m7mmd	2014	68	0	2	I'm at The Factory (Pittsburgh, PA) w/ 4 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	THEPET17	2014	70	2	0	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	MiShellMaRi	2014	73	5	0	I'm at The Factory (Pittsburgh, PA) w/ 3 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	Mr_Steals_26	2014	75	0	1	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	LexieJade17	2014	80	5	20	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	AeroBishop	2014	80	5	23	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	Shammpoop	2014	89	0	20	I'm at The Factory w/
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	ashley03242	2014	90	1	22	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	msaldamando	2014	94	5	23	I'm at The Factory (Pittsburgh, PA) w/ 2 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	CStawski	2014	104	1	21	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	BurghJacks	2014	127	3	22	I'm at The Factory (Pittsburgh, PA) w/ 2 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	LCaldwell337	2014	130	6	0	I'm at The Factory (Pittsburgh, PA) w/ 2 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	AbadiAlzbadi	2014	143	5	2	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	chelseyhoughton	2014	143	5	17	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	sprout3292	2014	187	0	0	I'm at The Factory w/
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	sethhoova	2014	193	6	2	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	The3ricMitchell	2014	200	6	20	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	BELTenterprises	2014	201	0	22	I'm at The Factory (Pittsburgh, PA) w/ 2 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	jbdaref	2014	207	6	22	I'm at The Factory (Pittsburgh, PA) w/ 3 others
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	BryanMcClaine	2014	210	2	15	I'm at The Factory (Pittsburgh, PA)
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	bssheckler	2014	240	4	22	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	LemonLadie	2014	306	0	20	I'm at The Cheesecake Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	BurghJacks	2014	335	1	2	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	Gentta	2014	357	2	0	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	penstone	2014	359	4	0	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	kategracet	2015	3	6	21	I'm at The Cheesecake Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	SoytiBanez	2015	15	4	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	TaylorCortisx3	2015	45	6	3	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	dthomson729	2015	59	6	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	S_alkahlan	2015	66	6	4	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	MuhdKA	2015	67	0	3	I'm at The Factory in Pittsburgh, PA w/
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	rossdepanfilis	2015	74	0	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	onikaze	2015	185	6	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	BurghJacks	2015	186	0	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	YmAlmansour	2015	186	0	4	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	YmAlmansour	2015	198	5	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	DArkMEATHOOK	2015	206	6	15	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	ifalasy	2015	241	6	2	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	kopitarus	2015	247	5	22	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	ifalasy	2015	249	0	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	BurghJacks	2015	251	2	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	ifalasy	2015	254	5	1	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	baby_sirens	2015	254	5	23	I'm at The Factory in Pittsburgh, PA
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	CaseyBence	2015	206	6	23	Just posted a photo The Cheesecake Factory
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	xxashleyhoakxx	2015	283	6	22	Just posted a photo The Cheesecake Factory
2	The Cheesecake Factory	-79.9654	40.4281	American Restaurant {4bf58dd8d48988d14e941735}	AdamVictoria114	2015	305	0	19	Just posted a photo The Cheesecake Factory
2	South Side Works	-79.9658	40.4277	Shopping Mall {4bf58dd8d48988d1fd941735}	Inkvine	2014	173	0	22	I'm at South Side Works (Pittsburgh, PA)
2	South Side Works	-79.9658	40.4277	Shopping Mall {4bf58dd8d48988d1fd941735}	brexx_nirpaw	2015	46	0	23	I'm at South Side Works in Pittsburgh, PA
2	South Side Works	-79.9658	40.4277	Shopping Mall {4bf58dd8d48988d1fd941735}	bryan_koval	2015	121	5	1	I'm at South Side Works in Pittsburgh, PA
2	South Side Works	-79.9658	40.4277	Shopping Mall {4bf58dd8d48988d1fd941735}	CROLIVIN	2015	138	1	5	I'm at South Side Works in Pittsburgh, PA
2	South Side Works	-79.9658	40.4277	Shopping Mall {4bf58dd8d48988d1fd941735}	barbeecain	2015	194	1	22	I'm at South Side Works in Pittsburgh, PA
2	South Side Works	-79.9658	40.4277	Shopping Mall {4bf58dd8d48988d1fd941735}	louisbohanon	2015	300	2	21	I'm at South Side Works in Pittsburgh, PA
2	The Pub Chip Shop	-79.9794	40.4287	Fish & Chips Shop {4edd64a0c7ddd24ca188df1a}	kirbypuckett	2014	39	6	21	I'm at The Pub Chip Shop (1830 East Carson Street, 19th Street, Pittsburgh)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	BAVars914	2014	26	0	20	I'm at Primanti Bros. (Pittsburgh, PA) w/ 2 others
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	djkurve	2014	33	0	18	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	jesseferencz	2014	46	6	12	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	cbogan1	2014	51	4	2	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	philsy28	2014	62	1	19	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	roman_purshaga	2014	67	6	3	I'm at Primanti Bros. (Pittsburgh, PA) w/ 3 others [pic]:
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	VIPete734	2014	74	6	3	I'm at Primanti Bros. w/
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	Shammpoop	2014	81	6	21	I'm at Primanti Bros. w/
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	JasonSudbury	2014	94	5	2	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	AppleGuru22	2014	96	0	3	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	wcoder	2014	112	2	2	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	JimFTFD	2014	122	5	21	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	philsy28	2014	128	4	0	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	billsindewald	2014	130	6	17	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	thechrissweet	2014	140	2	16	I'm at Primanti Bros. w/
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	Giuli_Abate	2014	145	0	1	I'm at Primanti Bros. (Pittsburgh, PA) w/ 3 others
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	mikebarbaro	2014	158	6	17	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	erickend	2014	190	3	18	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	chelseyhoughton	2014	204	3	4	I'm at Primanti Bros. (Pittsburgh, PA)
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	iDaleeeO	2014	306	0	20	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	trend_whore	2014	343	2	19	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	Alirana	2014	361	6	7	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	acetwo2k5	2015	1	4	18	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	acetwo2k5	2015	87	6	21	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	BurghJacks	2015	97	2	17	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	TMS2787	2015	201	1	3	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	MomAteMyGod	2015	276	6	21	I'm at Primanti Bros. in Pittsburgh, PA
2	Primanti Bros.	-79.9792	40.4286	Sandwich Place {4bf58dd8d48988d1c5941735}	Varites	2014	153	1	23	Just posted a photo Primanti Bros. - South Side
2	Albriaz palace	-79.9740	40.4266	Champagne Bar {52e81612bcbc57f1066b7a0e}	JessicaRricci	2014	220	5	4	I'm at Albriaz palace in Pittsburgh, PA w/
2	Albriaz palace	-79.9740	40.4266	Champagne Bar {52e81612bcbc57f1066b7a0e}	JessicaRricci	2014	233	4	21	I'm at Albriaz palace in Pittsburgh, PA
2	Supercuts	-79.9781	40.4286	Salon / Barbershop {4bf58dd8d48988d110951735}	Silent_Jon	2015	27	2	0	I'm at Supercuts in Pittsburgh, PA
2	Supercuts	-79.9781	40.4286	Salon / Barbershop {4bf58dd8d48988d110951735}	acetwo2k5	2015	33	1	16	I'm at Supercuts in Pittsburgh, PA
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	shortstack68	2015	155	4	20	Just posted a photo Local Bar + Kitchen
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	kerryleemay	2014	33	0	1	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	Schmidtburgh	2014	47	0	0	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	keljcollins	2014	53	6	22	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	mikebarbaro	2014	60	6	3	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	mikebarbaro	2014	81	6	2	I'm at Local Bar + Kitchen - (Pittsburgh, PA) w/ 2 others
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	beyonskeez	2014	88	6	5	I'm at Local Bar + Kitchen - (Pittsburgh, PA)
2	Local Bar + Kitchen	-79.9829	40.4289	American Restaurant {4bf58dd8d48988d14e941735}	JannaMarie16	2014	124	0	21	I'm at Local Bar + Kitchen - (Pittsburgh, PA) w/ 2 others
